experiment_id,nsc,highest_tested_concentration,cell_line,log_ec50,response_zero,response_inflection,hill_slope,log_ic50
15361,755605,1.00E-05,NCI-H774,-12.3366813,0.57375383,95.42178319,0.463219583,-5
18260,756650,1.00E-05,NCI-H774,-2.867022697,0.755327214,98.68750941,-1.170653768,-5
22788,758486,1.00E-05,NCI-H774,-18.81554277,0.738948304,101.1606965,0.908174099,-5
27477,761385,1.00E-05,NCI-H774,-4.860954789,37.64815415,98.20727102,-5.786726988,-5
14810,755388,1.00E-05,NCI-H774,4.48714417,-338.4498062,116.776895,-0.132165904,-5
16066,755768,1.00E-05,NCI-H774,-5.010897791,9.073163159,96.49844536,-3.205999646,-5
17553,756641,1.00E-05,NCI-H774,-5.678265897,50,101.1615819,-3.23825574,-5
27323,761217,1.00E-05,NCI-H774,-20.64448432,-73.37636554,144.7598602,0.043781494,-5
13949,754360,1.00E-05,NCI-H774,-0.963236944,-150.16815,106.0879685,-0.339114144,-5
19356,756875,1.00E-05,NCI-H774,0.448631285,0.141090158,99.80912163,-1.56530535,-5
19433,756876,1.00E-05,NCI-H774,-19.4670116,-99.33450088,121.3029117,0.075698624,-5
11292,744009,1.00E-05,NCI-H774,-3.565710522,-38.76397205,104.6611731,-0.762809366,-5
27554,761386,1.00E-05,NCI-H774,-4.981041083,30.4997719,106.7386701,-5.49350597,-5
18337,756651,1.00E-05,NCI-H774,-12.52826593,0.367553746,95.40784113,2.142626295,-5
1785,28841,1.00E-05,NCI-H774,-4.981178238,48.05966085,89.21862948,-8.474245662,-5
2639,62343,1.00E-05,NCI-H774,6.79748016,0.259549716,100.5981296,-0.726122787,-5
33054,764582,1.00E-05,NCI-H774,-4.83118002,32.50827087,101.6256078,-5.341595497,-5
33439,764755,1.00E-05,NCI-H774,-12.48762347,0.342993786,98.86606778,2.274887391,-5
35672,766118,1.00E-05,NCI-H774,-3.541216891,-37.19220124,96.99673771,-0.716774551,-5
32515,764488,1.00E-05,NCI-H774,-12.32204852,0.299598364,98.60588489,0.449774719,-5
30898,763931,1.00E-05,NCI-H774,-12.33962487,0.437453069,96.54105113,0.5512153,-5
33362,764659,1.00E-05,NCI-H774,-12.52373446,0.393352475,95.73371284,2.016803692,-5
31437,764042,1.00E-05,NCI-H774,-4.795568651,31.89722489,99.064568,-5.387467036,-5
32361,764481,1.00E-05,NCI-H774,-4.934472308,42.90946147,95.80771484,-7.245939589,-5
32669,764516,1.00E-05,NCI-H774,-5.526904798,50,81.62202232,-2.387339759,-5
34594,765672,1.00E-05,NCI-H774,6.73424513,0.263568971,104.2078754,-0.272435034,-5
35518,765949,1.00E-05,NCI-H774,-2.018111901,-1426.703772,110.3004242,-0.49936598,-5
36519,766887,1.00E-05,NCI-H774,-4.994845562,33.15972545,101.8936788,-8.127203891,-5
37443,767126,1.00E-05,NCI-H774,-4.875632717,38.67134986,95.32605341,-5.864118508,-5
31514,764043,1.00E-05,NCI-H774,-1.102257094,-126.9747326,102.03633,-0.299871651,-5
35364,765898,1.00E-05,NCI-H774,-8.589119819,-97.19770258,333.5578508,-0.0435687,-5
9663,703081,1.00E-05,NCI-H774,-5.070434803,50,108.7712918,-0.523052877,-5
29897,763094,1.00E-05,NCI-H774,-8.47841755,50,100.8912957,0.930338413,-5
32746,764517,1.00E-05,NCI-H774,-4.54574142,10.2927875,98.61483598,-2.745534311,-5
33747,764765,1.00E-05,NCI-H774,-25.19168046,0.967445394,101.757884,0.589893857,-5
37212,767123,1.00E-05,NCI-H774,-8.41012885,50,112.0639713,1.444857416,-5
30205,763525,1.00E-05,NCI-H774,-3.998082424,-20.24909085,101.613667,-1.08820619,-5
35133,765866,1.00E-05,NCI-H774,-18.29383684,5.126591057,111.7609101,0.0881712,-5
33670,764764,1.00E-05,NCI-H774,-4.882089325,32.21630361,101.6949707,-4.91866495,-5
35980,766271,1.00E-05,NCI-H774,6.78977533,0.248308975,104.1715792,-0.721603593,-5
35056,765865,1.00E-05,NCI-H774,6.79715035,0.247259946,100.7984636,-0.801238569,-5
10591,721782,1.00E-05,NCI-H774,-11.50161892,12.6093097,98.90406542,0.461942817,-5
36057,766288,1.00E-05,NCI-H774,6.79381713,0.249808557,101.9611591,-0.766583158,-5
30282,763526,1.00E-05,NCI-H774,-4.318856327,7.103825321,107.0789556,-1.21892661,-5
36981,766992,1.00E-05,NCI-H774,-10.87819569,-31.11391758,102.6093594,0.479053667,-5
31283,764040,1.00E-05,NCI-H774,-4.998498893,50,98.11572825,-8.795117124,-5
37828,767598,1.00E-05,NCI-H774,-21.59164389,-96.73771171,156.9361536,0.037406696,-5
39060,768070,1.00E-05,NCI-H774,-5.555165642,50,111.4109783,-1.151606805,-5
39137,768071,1.00E-05,NCI-H774,-9.427828526,-4.272679039,100.4240434,1.198585175,-5
40908,772254,1.00E-05,NCI-H774,-9.368690498,24.75518818,119.3326877,-1.403716762,-8.81697001
41293,772469,1.00E-05,NCI-H774,-4.973745024,29.24524747,95.87365486,-7.031927753,-5
38752,767954,1.00E-05,NCI-H774,-4.991192713,50,89.51550421,-9.653655694,-5
41139,772291,1.00E-05,NCI-H774,-12.49428385,0.323334725,98.91034713,2.291979652,-5
41447,772499,1.00E-05,NCI-H774,-4.924127428,38.06766963,104.0830967,-6.349012514,-5
41524,772563,1.00E-05,NCI-H774,-4.973799708,38.77178269,108.9815046,-7.129874558,-5
41601,772564,1.00E-05,NCI-H774,-9.564093208,-8.319993263,102.464972,0.710370768,-5
41909,772886,1.00E-05,NCI-H774,-4.888218842,35.2394062,102.9857944,-5.637913159,-5
42448,773096,1.00E-05,NCI-H774,-18.78462904,0.905405798,106.0193383,0.359340326,-5
38906,768068,1.00E-05,NCI-H774,6.78162399,0.254944044,106.2215202,-0.746635355,-5
40831,772198,1.00E-05,NCI-H774,19.90975199,0.428763695,109.892611,-4.496263872,-5
41755,772868,1.00E-05,NCI-H774,-18.56482623,2.631622648,111.4344207,0.094271109,-5
42063,772920,1.00E-05,NCI-H774,-4.736091971,14.60505047,101.6478512,-1.952620184,-5
42140,772991,1.00E-05,NCI-H774,6.79679765,0.25214025,101.4086845,-0.779502364,-5
40600,771858,1.00E-05,NCI-H774,-11.34530576,14.93050859,97.90343179,0.578735741,-5
42987,773263,1.00E-05,NCI-H774,6.77550914,0.245806369,106.9046217,-0.82431102,-5
43218,774651,1.00E-05,NCI-H774,6.78446034,0.227189262,111.699419,-1.025764583,-5
37520,767128,1.00E-05,NCI-H774,-5.811473436,50,99.34190819,-1.209082562,-5
42217,772992,1.00E-05,NCI-H774,-4.944359172,50,120.941468,-1.411017168,-5
39753,768539,1.00E-05,NCI-H774,6.46875636,-120.6537516,203.7749152,-0.029524422,-5
39368,768100,1.00E-05,NCI-H774,6.78498677,0.242384985,104.1374318,-0.794105397,-5
39676,768536,1.00E-05,NCI-H774,-18.80223849,0.623864095,109.2130147,0.877708878,-5
1077,14229,1.00E-05,NCI-H774,-5.018131328,15.8495441,109.2704811,-3.614447317,-5
16769,755892,1.00E-05,NCI-H774,-18.80005495,0.69511753,103.2710294,0.892008609,-5
3729,118218,1.00E-05,NCI-H774,6.78884704,0.244913205,105.606686,-0.774992739,-5
20990,757851,1.00E-05,NCI-H774,-4.891257525,38.30688104,103.8738538,-6.387772365,-5
11137,741899,1.00E-05,NCI-H774,-4.225423993,-10.81036113,102.5875781,-0.896106191,-5
462,1390,1.00E-05,NCI-H82,-18.74196019,0.732048395,101.2648115,0.189819248,-5
1241,18509,1.00E-05,NCI-H82,6.78872889,0.249392497,103.5319944,-0.815478796,-5
2253,45388,1.00E-05,NCI-H82,-5.066132693,39.20379347,100.60389,-9.579049237,-5
930,13875,1.00E-05,NCI-H82,-2.72597763,0.060657647,99.44669624,-2.359285358,-5
2331,45923,1.00E-05,NCI-H82,-18.60420773,2.116137666,108.8444312,0.099997899,-5
7084,409962,1.00E-05,NCI-H82,-18.74582665,0.713275132,102.5273487,0.256525505,-5
1553,26271,1.00E-05,NCI-H82,-18.79116518,0.668672648,104.4443818,0.835739099,-5
2796,66847,1.00E-05,NCI-H82,-18.79714079,0.738687883,100.8058877,0.709176792,-5
3653,109724,1.00E-05,NCI-H82,6.78483028,0.247263165,106.7194784,-0.861009936,-5
3808,119875,1.00E-05,NCI-H82,-18.79469536,0.671571308,106.4037803,0.872336291,-5
3886,122758,1.00E-05,NCI-H82,-6.007761464,50,103.8181162,-0.37492772,-5
9197,686673,1.00E-05,NCI-H82,-21.14124513,-24.01287739,105.6448789,0.102886575,-5
9974,713563,1.00E-05,NCI-H82,6.79810348,0.251826784,100.512911,-0.759501946,-5
618,3088,1.00E-05,NCI-H82,-5.271685866,48.18117359,100.1858701,-3.112592159,-5
2175,38721,1.00E-05,NCI-H82,-18.7544082,0.726188696,100.2028046,0.247468569,-5
9896,712807,1.00E-05,NCI-H82,6.79021833,0.249792857,103.0933425,-0.770672782,-5
10437,719627,1.00E-05,NCI-H82,6.79126889,0.24508817,102.3548182,-0.827014128,-5
17469,755986,1.00E-05,NCI-H82,-3.912224865,-24.2211517,102.7042412,-0.956799518,-5
26066,760766,1.00E-05,NCI-H82,6.78125761,0.234321802,106.9398266,-0.878536038,-5
27942,761431,1.00E-05,NCI-H82,-4.545366877,6.296367656,99.36349384,-1.85080147,-5
11366,745750,1.00E-05,NCI-H82,-4.604089672,5.496909996,106.5030107,-1.174946026,-5
10203,719276,1.00E-05,NCI-H82,-2.58358979,-80.18367445,101.3578446,-0.557881491,-5
6303,226080,1.00E-05,NCI-H82,-2.438567504,-84.58699444,100.6335376,-0.498796192,-5
10904,733504,1.00E-05,NCI-H82,1.41537421,-231.3781139,101.8560554,-0.232803333,-5
540,3053,1.00E-05,NCI-H82,-8.692495972,0.087282035,75.15855706,-1.551186937,-8.81697001
7006,369100,1.00E-05,NCI-H82,-3.315291286,14.62094403,100.3136117,-0.940391967,-5
10515,721517,1.00E-05,NCI-H82,6.79011305,0.249215034,102.7935783,-0.787265494,-5
16458,755773,1.00E-05,NCI-H82,-0.521487277,-153.3639468,101.8568831,-0.281233592,-5
18105,756648,1.00E-05,NCI-H82,-2.688113861,-74.65545934,99.47002468,-0.643153426,-5
16302,755771,1.00E-05,NCI-H82,-18.73628715,0.704659264,103.5847484,0.193029856,-5
18494,756653,1.00E-05,NCI-H82,-4.1769417,-12.22736086,100.544886,-1.100050344,-5
21147,758006,1.00E-05,NCI-H82,-4.913692401,36.64600364,96.05863827,-5.711460025,-5
23886,759095,1.00E-05,NCI-H82,-0.739996805,-147.7983968,103.7945146,-0.275479197,-5
25916,760765,1.00E-05,NCI-H82,-4.907264151,13.88820262,96.92232197,-2.831377733,-5
13087,754349,1.00E-05,NCI-H82,-4.765471859,3.805763379,104.246405,-0.433605812,-5
15676,755763,1.00E-05,NCI-H82,-4.460643544,-3.237098546,91.1756426,-1.407798203,-5
17005,755980,1.00E-05,NCI-H82,-4.602334857,5.811251057,99.7373837,-1.205674543,-5
18417,756652,1.00E-05,NCI-H82,6.320521,-332.539459,126.0827053,-0.079590424,-5
20443,757438,1.00E-05,NCI-H82,-4.962366146,16.18716831,93.12947367,-2.033257073,-5
24121,759224,1.00E-05,NCI-H82,-3.941665845,-16.16933315,104.5866115,-0.509469488,-5
28647,761910,1.00E-05,NCI-H82,-5.484034748,50,92.69738691,-2.642013574,-5
11061,741078,1.00E-05,NCI-H82,6.78452834,0.256362629,112.0915546,-0.814578355,-5
16224,755770,1.00E-05,NCI-H82,0.764029192,-206.0630953,103.8560395,-0.230454579,-5
26067,760766,1.00E-05,NCI-H82,-5.01564127,18.51658679,104.2804962,-3.242898874,-5
23652,758872,1.00E-05,NCI-H82,34.30976203,-795.5739561,133.8188672,-0.03015427,-5
18027,756647,1.00E-05,NCI-H82,9.42199333,-408.629139,120.7825806,-0.072359268,-5
26152,760841,1.00E-05,NCI-H82,-31.69456288,1.126657762,109.6004982,1.592895921,-5
23731,758873,1.00E-05,NCI-H82,-4.565417205,12.79341608,98.38452459,-3.090087856,-5
6304,226080,1.00E-05,NCI-H82,-4.527997051,16.22486549,86.11073148,-1.533676202,-5
20601,757440,1.00E-05,NCI-H82,-4.498945633,17.02874291,86.41903133,-2.678918738,-5
8572,639966,1.00E-05,NCI-H82,-12.7230329,-6.806750321,105.635436,0.21940395,-5
21617,758246,1.00E-05,NCI-H82,-4.139998772,-12.7732393,96.55715597,-0.835614826,-5
5130,142784,1.00E-05,NCI-H82,-18.78309615,0.644326227,104.7355547,0.997490189,-5
8416,637037,1.00E-05,NCI-H82,-12.31121998,0.391274322,99.93195498,0.493423632,-5
15285,755404,1.00E-05,NCI-H82,-2.819582661,0.089231489,99.61116488,-1.478786937,-5
15048,755401,1.00E-05,NCI-H82,-12.50920966,0.355817228,99.57197651,2.389854494,-5
15127,755402,1.00E-05,NCI-H82,-18.69457139,1.127701573,104.4959492,0.124870336,-5
15206,755403,1.00E-05,NCI-H82,-18.65196938,1.474855203,106.5697052,0.109207593,-5
19666,756879,1.00E-05,NCI-H82,-5.604639455,50,94.2032495,-1.589627271,-5
20834,757443,1.00E-05,NCI-H82,-4.261951304,-32.53948895,95.88757647,-0.665060975,-5
23104,758490,1.00E-05,NCI-H82,-4.910035237,29.57804094,96.94514954,-4.157201951,-5
27246,761216,1.00E-05,NCI-H82,-4.494857206,6.947583915,94.54098365,-2.258634355,-5
14733,755387,1.00E-05,NCI-H82,-10.77817043,-0.722325355,75.26987531,-0.559572563,-8.81697001
17470,755986,1.00E-05,NCI-H82,-4.720213254,9.383112744,92.46624083,-0.860946485,-5
17947,756646,1.00E-05,NCI-H82,-4.373764039,-2.710703884,94.53314489,-0.793615522,-5
15362,755605,1.00E-05,NCI-H82,-9.113183382,5.431974266,96.78256147,3.510681507,-5
16847,755926,1.00E-05,NCI-H82,6.78967611,0.250437567,103.1151212,-0.803673209,-5
18261,756650,1.00E-05,NCI-H82,6.79199895,0.256524733,102.227544,-0.74603717,-5
27478,761385,1.00E-05,NCI-H82,-5.000621661,50,99.9343268,-9.381945277,-5
14811,755388,1.00E-05,NCI-H82,-18.8247659,0.670897395,111.365079,0.822622787,-5
27787,761389,1.00E-05,NCI-H82,-10.41933503,-24.27702882,105.4114528,0.558538328,-5
19434,756876,1.00E-05,NCI-H82,-18.80004472,0.676187844,100.0698652,0.847648589,-5
22633,758484,1.00E-05,NCI-H82,-9.619062542,-5.848820788,94.59418111,1.579958517,-5
11293,744009,1.00E-05,NCI-H82,6.78746205,0.244580566,106.9538426,-0.857832969,-5
27555,761386,1.00E-05,NCI-H82,-4.928015048,15.47407262,96.91213358,-3.306174829,-5
15990,755767,1.00E-05,NCI-H82,6.66102531,-0.17792344,109.3521147,-0.079889243,-5
27710,761388,1.00E-05,NCI-H82,-18.79206334,0.660626138,106.6039994,0.93433661,-5
2640,62343,1.00E-05,NCI-H82,-18.79067223,0.691316842,104.476668,0.848283032,-5
33055,764582,1.00E-05,NCI-H82,-18.79630175,0.678954938,106.5749132,0.808389478,-5
33517,764756,1.00E-05,NCI-H82,6.79313107,0.249100965,101.7102604,-0.800041352,-5
35673,766118,1.00E-05,NCI-H82,-4.69547918,10.82498694,97.24879733,-1.598326227,-5
32516,764488,1.00E-05,NCI-H82,-18.66020375,1.505986297,105.4469126,0.115471664,-5
30591,763758,1.00E-05,NCI-H82,-18.57810857,2.184951814,112.1049287,0.095036126,-5
30899,763931,1.00E-05,NCI-H82,-18.79121059,0.681799137,103.8258426,0.837632807,-5
36597,766888,1.00E-05,NCI-H82,-12.50318755,0.347553984,98.93268976,2.269198281,-5
34595,765672,1.00E-05,NCI-H82,-18.7369345,0.697550493,103.0859859,0.205095389,-5
35596,765974,1.00E-05,NCI-H82,-4.803067272,21.11916335,100.1087489,-3.045499574,-5
36289,766820,1.00E-05,NCI-H82,-4.596287546,14.06430249,98.14600292,-3.141732748,-5
29187,762381,1.00E-05,NCI-H82,6.79295981,0.251493688,102.0188927,-0.741340167,-5
34672,765673,1.00E-05,NCI-H82,5.29435075,-385.8798348,100.1826425,-0.161708384,-5
35365,765898,1.00E-05,NCI-H82,-3.692632731,-0.231398933,96.15078585,-7.674656961,-5
31900,764135,1.00E-05,NCI-H82,-18.79403475,0.66838787,105.8328232,0.876469709,-5
33748,764765,1.00E-05,NCI-H82,-18.79754907,0.668312977,100.6239734,0.874684781,-5
34980,765776,1.00E-05,NCI-H82,-4.859017342,33.03440242,103.6781608,-5.238442833,-5
36674,766906,1.00E-05,NCI-H82,-18.70796042,0.956298248,105.8869513,0.130714705,-5
30052,763443,1.00E-05,NCI-H82,-18.79039203,0.683495942,103.57009,0.876417384,-5
32824,764579,1.00E-05,NCI-H82,-18.80039223,0.718022803,107.1280977,0.771305279,-5
33594,764757,1.00E-05,NCI-H82,6.78940495,0.248919717,102.6556699,-0.781567203,-5
31823,764134,1.00E-05,NCI-H82,-11.44745664,-0.814046082,95.40801597,2.935675714,-5
35057,765865,1.00E-05,NCI-H82,6.78680678,0.23728769,103.5986298,-0.913117858,-5
37290,767124,1.00E-05,NCI-H82,-5.164736456,50,99.46890866,-1.071912724,-5
31284,764040,1.00E-05,NCI-H82,-5.272218968,50,95.77700427,-2.434744821,-5
39061,768070,1.00E-05,NCI-H82,6.78737765,0.246820549,103.5457243,-0.814361708,-5
39138,768071,1.00E-05,NCI-H82,-18.74006076,0.686051105,106.0389336,0.18950195,-5
39523,768508,1.00E-05,NCI-H82,-18.74202291,0.707666978,102.3691479,0.214824427,-5
39831,768593,1.00E-05,NCI-H82,-3.521775899,-42.80784497,106.8988298,-0.706357942,-5
40909,772254,1.00E-05,NCI-H82,-9.098982204,9.419791389,95.95907671,-1.927157036,-8.81697001
38445,767898,1.00E-05,NCI-H82,6.79517559,0.244019282,101.4081823,-0.818897699,-5
40139,771649,1.00E-05,NCI-H82,6.78999048,0.24839982,103.0873563,-0.788103027,-5
41371,772498,1.00E-05,NCI-H82,-4.83749292,27.98998082,102.0101486,-1.538213765,-5
41525,772563,1.00E-05,NCI-H82,-19.87193057,-2.959244356,108.7616215,0.09383064,-5
41602,772564,1.00E-05,NCI-H82,-18.54496252,2.636003622,111.8369027,0.086228901,-5
42449,773096,1.00E-05,NCI-H82,6.7867066,0.24700576,104.2405191,-0.839747163,-5
38368,767897,1.00E-05,NCI-H82,-18.4409575,4.025692309,110.7791015,0.084271906,-5
38830,768011,1.00E-05,NCI-H82,-10.68963164,-27.09484237,98.18952292,0.497764657,-5
38907,768068,1.00E-05,NCI-H82,6.77688491,0.239153414,108.560681,-0.877860116,-5
40832,772198,1.00E-05,NCI-H82,-11.28364743,-19.76794952,80.4996093,0.242693124,-5
41756,772868,1.00E-05,NCI-H82,-3.971885656,-22.39493423,106.6261718,-0.96763184,-5
43219,774651,1.00E-05,NCI-H82,6.79600409,0.259606287,100.9888663,-0.692903633,-5
39908,771531,1.00E-05,NCI-H82,-3.652983063,-35.52791091,103.292376,-0.69901512,-5
9431,701554,1.00E-05,NCI-H82,-3.499461935,-40.69022014,100.2465846,-0.65858323,-5
23336,758654,1.00E-05,NCI-H82,-4.242165892,-8.618494882,100.7819626,-1.367299157,-5
24042,759178,1.00E-05,NCI-H82,-12.26998774,0.848110256,100.9848975,0.421973157,-5
39754,768539,1.00E-05,NCI-H82,6.7910101,0.260934572,102.3499114,-0.708300447,-5
39292,768073,1.00E-05,NCI-H82,-5.603058745,50,107.609137,-1.602620557,-5
39677,768536,1.00E-05,NCI-H82,6.79589261,0.247065769,101.0103021,-0.822920362,-5
9042,683863,1.00E-05,NCI-H82,-5.026763439,16.76976288,102.9122468,-1.662882548,-5
25136,759823,1.00E-05,NCI-H82,-18.73993258,0.692167452,101.7914025,0.208587843,-5
27864,761390,1.00E-05,NCI-H82,-4.752535693,14.91253365,99.3305859,-1.928620995,-5
2563,59813,1.00E-05,NCI-H82,-11.90846087,6.648508984,100.3506742,0.433046981,-5
25213,759887,1.00E-05,NCI-H82,-18.80915891,0.723217948,101.5880998,0.844684009,-5
1865,32065,1.00E-05,NCI-H841,-18.75600469,0.726541257,101.0575388,0.304575338,-5
1320,19893,1.00E-05,NCI-H841,-4.694270991,11.41940344,96.40726103,-1.612327891,-5
1242,18509,1.00E-05,NCI-H841,-4.098195165,-8.857182237,93.99623043,-2.102593583,-5
3343,92859,1.00E-05,NCI-H841,-12.99251311,-10.49203674,99.51693969,0.35208982,-5
6929,362856,1.00E-05,NCI-H841,-12.34838785,0.375649731,95.6936841,0.511701525,-5
151,750,1.00E-05,NCI-H841,-4.199643153,-6.616131759,93.0930019,-1.665049901,-5
1710,27640,1.00E-05,NCI-H841,-2.179025785,-78.55342775,113.3173085,-0.167061343,-5
2332,45923,1.00E-05,NCI-H841,-3.874868565,-0.71230603,93.66792312,-5.706183651,-5
4901,127716,1.00E-05,NCI-H841,-6.377776692,37.71753758,102.0586882,-0.449514756,-5
7085,409962,1.00E-05,NCI-H841,-4.667233694,13.03654687,98.20191232,-2.238406998,-5
1554,26271,1.00E-05,NCI-H841,-12.50454418,0.360278347,96.0776524,1.964786171,-5
3031,77213,1.00E-05,NCI-H841,-3.206948262,-49.78427322,96.52955971,-0.909353152,-5
6075,218321,1.00E-05,NCI-H841,-18.75388443,0.714328244,102.9691144,0.316762471,-5
10282,719344,1.00E-05,NCI-H841,-18.82037536,0.735081932,102.4195362,0.946520816,-5
11601,747972,1.00E-05,NCI-H841,-18.69324734,1.116439209,105.4367234,0.123997565,-5
2176,38721,1.00E-05,NCI-H841,-4.942608405,41.03490036,99.50467029,-6.798915402,-5
6389,241240,1.00E-05,NCI-H841,-1.233878458,-125.1240043,99.00331075,-0.320752091,-5
11913,750690,1.00E-05,NCI-H841,-4.775586007,16.13299505,96.79280804,-1.987296162,-5
11217,743414,1.00E-05,NCI-H841,-4.088990188,-13.53818477,96.67790337,-1.402389801,-5
26068,760766,1.00E-05,NCI-H841,-4.54142957,-21.3019552,94.858253,-0.829563245,-5
27943,761431,1.00E-05,NCI-H841,-4.936710403,24.3513859,100.6717238,-1.89840577,-5
28021,761432,1.00E-05,NCI-H841,-9.31728826,13.0478425,99.05611546,-1.474486872,-8.81697001
2481,49842,1.00E-05,NCI-H841,-9.475424955,5.921115246,104.7019617,-0.929453341,-8.81697001
6305,226080,1.00E-05,NCI-H841,-6.154519617,5.610403593,117.2719766,-0.063501848,-5
541,3053,1.00E-05,NCI-H841,-8.755942435,-0.201825264,77.06954274,-1.42839614,-8.81697001
7007,369100,1.00E-05,NCI-H841,6.78838567,0.244002637,103.7310268,-0.852753987,-5
853,9706,1.00E-05,NCI-H841,-6.145054123,50,100.5990049,-0.914252483,-5
10516,721517,1.00E-05,NCI-H841,6.78515181,0.256150328,104.4982473,-0.745857879,-5
11835,749226,1.00E-05,NCI-H841,-4.146564718,-15.11070057,107.2422379,-0.730623003,-5
775,8806,1.00E-05,NCI-H841,-5.696363268,50,105.7769469,-1.001054748,-5
18106,756648,1.00E-05,NCI-H841,-0.716628316,-160.9908985,104.4377364,-0.320132672,-5
24903,759675,1.00E-05,NCI-H841,-6.310791217,50,104.2586991,-3.403233767,-5
27634,761387,1.00E-05,NCI-H841,-4.349866966,-6.292291764,106.9497058,-0.844498016,-5
16381,755772,1.00E-05,NCI-H841,-18.79349173,0.669674949,105.6746708,0.852605151,-5
18495,756653,1.00E-05,NCI-H841,6.78966105,0.260912107,102.1119067,-0.694465365,-5
18572,756654,1.00E-05,NCI-H841,-4.299766639,-4.78083179,100.9821306,-1.711360045,-5
21148,758006,1.00E-05,NCI-H841,-4.257059262,-6.048444586,100.2072367,-1.79492723,-5
23183,758591,1.00E-05,NCI-H841,3.422821087,-303.4984847,100.7223459,-0.170075121,-5
23887,759095,1.00E-05,NCI-H841,15.55972448,-717.5524775,132.2290913,-0.059306048,-5
25917,760765,1.00E-05,NCI-H841,15.92818826,-754.5129184,113.2456707,-0.0723857,-5
26544,761070,1.00E-05,NCI-H841,-5.340286149,48.33891153,101.5909543,-1.176207087,-5
28569,761879,1.00E-05,NCI-H841,-4.588586265,5.436560457,105.008594,-1.273857352,-5
6154,221019,1.00E-05,NCI-H841,-4.255176637,-6.266725409,96.74929182,-0.648583774,-5
15442,755606,1.00E-05,NCI-H841,-4.899117049,-10.79293122,95.52352995,-1.57974298,-5
17006,755980,1.00E-05,NCI-H841,-4.725255615,11.07819317,98.276008,-1.589554035,-5
18418,756652,1.00E-05,NCI-H841,-3.198619561,-261.2949642,98.33986118,-0.453449692,-5
20444,757438,1.00E-05,NCI-H841,-4.846032625,25.34635409,98.11304621,-3.466480388,-5
28648,761910,1.00E-05,NCI-H841,-4.567810256,-35.1561747,87.93097977,-1.220146694,-5
12776,754345,1.00E-05,NCI-H841,-4.839612662,30.07164481,102.5100614,-4.756980448,-5
14109,754362,1.00E-05,NCI-H841,6.78137925,0.236278577,105.40307,-0.933713687,-5
16225,755770,1.00E-05,NCI-H841,-4.691785995,10.65751052,101.2762224,-0.273622192,-5
28258,761692,1.00E-05,NCI-H841,-4.111971776,-12.18205896,98.06081306,-0.611116971,-5
12855,754346,1.00E-05,NCI-H841,-3.716864194,-42.19698547,96.09470341,-0.530998463,-5
15835,755765,1.00E-05,NCI-H841,-4.505778476,4.633600016,99.05897235,-1.843476978,-5
27169,761215,1.00E-05,NCI-H841,-3.615317804,-78.62880135,110.0021209,-0.273456591,-5
26153,760841,1.00E-05,NCI-H841,-4.748343435,25.65544716,99.92599617,-4.458813897,-5
23732,758873,1.00E-05,NCI-H841,-5.053012831,16.41385769,97.00818532,-1.684451454,-5
5131,142784,1.00E-05,NCI-H841,-18.79162755,0.696672437,104.8411773,0.808380708,-5
8417,637037,1.00E-05,NCI-H841,-18.74140956,0.702139404,101.320476,0.192686604,-5
15286,755404,1.00E-05,NCI-H841,-18.74615032,0.716222951,100.5850451,0.185859878,-5
23416,758773,1.00E-05,NCI-H841,-9.350431782,7.594790041,97.90139934,-3.146036218,-8.81697001
15049,755401,1.00E-05,NCI-H841,-18.65191261,1.534359804,107.0642909,0.109629876,-5
15128,755402,1.00E-05,NCI-H841,-18.74578101,0.700222622,100.4365208,0.202572063,-5
15207,755403,1.00E-05,NCI-H841,-13.20615411,-14.31987221,101.7134188,0.280717773,-5
19667,756879,1.00E-05,NCI-H841,6.79125198,0.251659249,102.6507405,-0.762951574,-5
13561,754355,1.00E-05,NCI-H841,-4.645018094,-4.288125742,96.81213682,-1.390795159,-5
18184,756649,1.00E-05,NCI-H841,6.78875163,0.249075027,103.4473471,-0.801238788,-5
27247,761216,1.00E-05,NCI-H841,-18.73970744,0.69947183,102.9550694,0.20900963,-5
12461,753686,1.00E-05,NCI-H841,-4.788610583,19.09063104,99.6610835,-1.517808759,-5
14734,755387,1.00E-05,NCI-H841,-12.27017064,-0.61696955,99.11166362,-0.432920692,-8.81697001
15755,755764,1.00E-05,NCI-H841,6.78602901,0.248892,103.6090804,-0.770171134,-5
17791,756644,1.00E-05,NCI-H841,-3.018596647,-61.0998958,102.6523544,-0.514503944,-5
17948,756646,1.00E-05,NCI-H841,-2.694534978,-70.22028136,103.2124818,-0.413608273,-5
29822,762829,1.00E-05,NCI-H841,-18.79188755,0.693705459,103.9901199,0.819770134,-5
8494,639186,1.00E-05,NCI-H841,-7.577652092,50,116.9743621,-0.446951913,-5
13009,754348,1.00E-05,NCI-H841,-4.796779644,19.02978453,97.9926442,-2.54657646,-5
18262,756650,1.00E-05,NCI-H841,-18.79124704,0.675530931,103.6472858,0.819266945,-5
22790,758486,1.00E-05,NCI-H841,-4.23849642,-9.706774126,100.9456173,-0.979343713,-5
14812,755388,1.00E-05,NCI-H841,6.78775582,0.252094286,103.8358396,-0.793539942,-5
16068,755768,1.00E-05,NCI-H841,-4.571128659,5.044903847,102.4170546,-1.381563612,-5
