miRNAName,CellLineName,Expression
hsa-miR-374a-5p,NCI-H250,11.1888683655327
hsa-miR-125a-3p,NCI-H250,4.89076231889166
hsa-miR-206,NCI-H250,3.79700470722055
hsa-miR-424-5p,NCI-H250,3.93859112478809
hsa-miR-378g,NCI-H250,4.18585812321882
hsa-miR-377-3p,NCI-H250,6.90648095385109
hsa-miR-500a-5p+hsa-miR-501-5p,NCI-H250,5.7169821520798
hsa-miR-1227,NCI-H250,2.40598512939185
hsa-miR-920,NCI-H250,3.46378870716193
hsa-miR-517a-3p,NCI-H250,4.18585812321882
hsa-miR-1469,NCI-H250,3.0297395228812
hsa-miR-921,NCI-H250,3.0297395228812
hsa-miR-425-5p,NCI-H250,7.71606747981464
hsa-miR-374c-5p,NCI-H250,3.79700470722055
hsa-miR-1296,NCI-H250,3.26302642239314
hsa-miR-873-5p,NCI-H250,3.0297395228812
hsa-miR-298,NCI-H250,2.40598512939185
hsa-miR-365a-3p,NCI-H250,5.7169821520798
hsa-miR-3161,NCI-H250,3.26302642239314
hsa-miR-584-5p,NCI-H250,3.0297395228812
hsa-miR-1224-3p,NCI-H250,3.26302642239314
hsa-miR-520g,NCI-H250,4.2952247703819
hsa-miR-103a-3p,NCI-H250,4.58094089882233
hsa-miR-509-5p,NCI-H250,3.46378870716193
hsa-miR-148a-3p,NCI-H250,9.32574627513603
hsa-miR-187-3p,NCI-H250,3.46378870716193
hsa-miR-1260a,NCI-H250,7.34842423733372
hsa-miR-15b-5p,NCI-H250,12.423886104119
hsa-miR-323a-3p,NCI-H250,7.71606747981464
hsa-miR-203,NCI-H250,3.93859112478809
hsa-miR-623,NCI-H250,2.7513132989235
hsa-miR-611,NCI-H250,3.26302642239314
hsa-miR-1537,NCI-H250,4.06751561396392
hsa-miR-1287,NCI-H250,4.49184458065808
hsa-let-7a-5p,NCI-H250,13.3127039052455
hsa-miR-609,NCI-H250,4.66485348746287
hsa-miR-208a,NCI-H250,3.0297395228812
hsa-miR-296-5p,NCI-H250,3.63999566737688
hsa-miR-1297,NCI-H250,3.63999566737688
hsa-miR-875-5p,NCI-H250,3.46378870716193
hsa-miR-619,NCI-H250,3.46378870716193
hsa-miR-548ai,NCI-H250,4.18585812321882
hsa-miR-548y,NCI-H250,4.3968816638454
hsa-miR-378f,NCI-H250,3.46378870716193
hsa-miR-98,NCI-H250,8.46596557795649
hsa-miR-1307-3p,NCI-H250,4.06751561396392
hsa-miR-637,NCI-H250,1.95108379253684
hsa-miR-323a-5p,NCI-H250,3.0297395228812
hsa-miR-1225-5p,NCI-H250,3.79700470722055
hsa-miR-372,NCI-H250,2.7513132989235
hsa-miR-509-3p,NCI-H250,3.0297395228812
hsa-miR-1249,NCI-H250,3.46378870716193
hsa-miR-1204,NCI-H250,3.0297395228812
hsa-miR-129-5p,NCI-H250,3.46378870716193
hsa-miR-1911-5p,NCI-H250,2.40598512939185
hsa-miR-939,NCI-H250,3.0297395228812
hsa-miR-520a-5p,NCI-H250,1.95108379253684
hsa-miR-151b,NCI-H250,1.28292871389084
hsa-miR-328,NCI-H250,3.79700470722055
hsa-miR-668,NCI-H250,3.63999566737688
hsa-miR-299-3p,NCI-H250,3.79700470722055
hsa-miR-1976,NCI-H250,1.28292871389084
hsa-miR-549,NCI-H250,3.46378870716193
hsa-miR-498,NCI-H250,3.63999566737688
hsa-miR-940,NCI-H250,3.26302642239314
hsa-miR-1322,NCI-H250,3.79700470722055
hsa-miR-548u,NCI-H250,2.7513132989235
hsa-miR-500b,NCI-H250,2.40598512939185
hsa-miR-374b-5p,NCI-H250,8.86675487469263
hsa-miR-378h,NCI-H250,2.40598512939185
hsa-miR-30d-5p,NCI-H250,7.73560356323459
hsa-miR-514b-3p,NCI-H250,2.7513132989235
hsa-miR-588,NCI-H250,2.7513132989235
hsa-miR-711,NCI-H250,3.46378870716193
hsa-miR-642a-5p,NCI-H250,5.67712360707
hsa-miR-520f,NCI-H250,3.93859112478809
hsa-miR-1253,NCI-H250,5.20293138886841
hsa-miR-628-5p,NCI-H250,4.66485348746287
hsa-miR-2682-5p,NCI-H250,4.81931896762047
hsa-miR-559,NCI-H250,3.63999566737688
hsa-miR-125a-5p,NCI-H250,11.8651572745078
hsa-miR-501-3p,NCI-H250,3.93859112478809
hsa-miR-1915-3p,NCI-H250,3.93859112478809
hsa-miR-555,NCI-H250,3.93859112478809
hsa-miR-517b-3p,NCI-H250,1.95108379253684
hsa-miR-455-5p,NCI-H250,2.7513132989235
hsa-miR-490-3p,NCI-H250,3.63999566737688
hsa-miR-577,NCI-H250,4.66485348746287
hsa-miR-629-5p,NCI-H250,4.95883405004499
hsa-miR-612,NCI-H250,5.08603909117505
hsa-miR-1273f,NCI-H250,1.95108379253684
hsa-miR-149-5p,NCI-H250,5.63613249208739
hsa-miR-4455,NCI-H250,4.2952247703819
hsa-miR-642b-3p,NCI-H250,3.46378870716193
hsa-miR-615-3p,NCI-H250,4.18585812321882
hsa-miR-1913,NCI-H250,2.7513132989235
hsa-miR-362-3p,NCI-H250,7.1875081868594
hsa-miR-1282,NCI-H250,2.7513132989235
hsa-miR-548c-3p,NCI-H250,3.26302642239314
hsa-miR-10a-5p,NCI-H250,8.31830795750352
hsa-miR-296-3p,NCI-H250,1.28292871389084
hsa-miR-324-3p,NCI-H250,3.93859112478809
hsa-miR-363-3p,NCI-H250,6.00149325251629
hsa-miR-552,NCI-H250,3.79700470722055
hsa-miR-325,NCI-H250,3.26302642239314
hsa-miR-548c-5p,NCI-H250,4.3968816638454
hsa-miR-548p,NCI-H250,3.79700470722055
hsa-miR-188-5p,NCI-H250,5.935450981672
hsa-miR-297,NCI-H250,5.41164351170411
hsa-miR-595,NCI-H250,2.40598512939185
hsa-miR-520a-3p,NCI-H250,3.93859112478809
hsa-miR-543,NCI-H250,6.41896817736644
hsa-miR-887,NCI-H250,3.0297395228812
hsa-miR-92a-3p,NCI-H250,8.78003868458377
hsa-miR-1273c,NCI-H250,2.7513132989235
hsa-miR-661,NCI-H250,3.46378870716193
hsa-miR-649,NCI-H250,3.0297395228812
hsa-miR-137,NCI-H250,3.79700470722055
hsa-miR-1270,NCI-H250,3.79700470722055
hsa-miR-640,NCI-H250,3.63999566737688
hsa-miR-3154,NCI-H250,3.93859112478809
hsa-miR-21-5p,NCI-H250,11.6270385235278
hsa-miR-4451,NCI-H250,3.63999566737688
hsa-miR-30a-5p,NCI-H250,5.55048156186517
hsa-miR-429,NCI-H250,8.11702810191438
hsa-miR-626,NCI-H250,3.63999566737688
hsa-miR-99a-5p,NCI-H250,8.21770652953554
hsa-miR-1262,NCI-H250,3.63999566737688
hsa-miR-299-5p,NCI-H250,5.14566879519019
hsa-miR-937,NCI-H250,3.79700470722055
hsa-miR-518d-3p,NCI-H250,1.95108379253684
hsa-miR-607,NCI-H250,3.26302642239314
hsa-miR-1247-5p,NCI-H250,2.40598512939185
hsa-miR-1203,NCI-H250,3.0297395228812
hsa-miR-138-5p,NCI-H250,3.63999566737688
hsa-miR-1910,NCI-H250,3.46378870716193
hsa-miR-570-3p,NCI-H250,4.58094089882233
hsa-miR-122-5p,NCI-H250,3.79700470722055
hsa-miR-1306-3p,NCI-H250,3.46378870716193
hsa-miR-1301,NCI-H250,3.63999566737688
hsa-miR-891b,NCI-H250,3.0297395228812
hsa-miR-3676-3p,NCI-H250,4.74415251634884
hsa-miR-608,NCI-H250,3.0297395228812
hsa-miR-1292,NCI-H250,1.95108379253684
hsa-miR-539-5p,NCI-H250,2.7513132989235
hsa-miR-188-3p,NCI-H250,1.95108379253684
hsa-miR-205-5p,NCI-H250,4.66485348746287
hsa-miR-1295a,NCI-H250,3.46378870716193
hsa-miR-548f,NCI-H250,2.7513132989235
hsa-miR-3192,NCI-H250,3.26302642239314
hsa-miR-602,NCI-H250,3.0297395228812
hsa-miR-1285-3p,NCI-H250,3.26302642239314
hsa-miR-532-3p,NCI-H250,4.3968816638454
hsa-miR-663b,NCI-H250,1.95108379253684
hsa-miR-518f-3p,NCI-H250,1.28292871389084
hsa-miR-2115-5p,NCI-H250,3.26302642239314
hsa-miR-326,NCI-H250,2.40598512939185
hsa-miR-10b-5p,NCI-H250,7.44652308734551
hsa-miR-29b-3p,NCI-H250,9.82929100339787
hsa-miR-379-5p,NCI-H250,5.31105841498305
hsa-miR-548q,NCI-H250,3.26302642239314
hsa-miR-150-5p,NCI-H250,3.63999566737688
hsa-miR-190b,NCI-H250,2.7513132989235
hsa-miR-1207-3p,NCI-H250,1.28292871389084
hsa-miR-509-3-5p,NCI-H250,3.93859112478809
hsa-miR-497-5p,NCI-H250,4.3968816638454
hsa-miR-583,NCI-H250,3.26302642239314
hsa-miR-1182,NCI-H250,3.26302642239314
hsa-miR-513c-5p,NCI-H250,2.7513132989235
hsa-miR-1237,NCI-H250,3.63999566737688
hsa-miR-454-3p,NCI-H250,6.95728670901014
hsa-miR-4485,NCI-H250,4.66485348746287
hsa-miR-892a,NCI-H345,3.97769049758835
hsa-miR-128,NCI-H345,5.95098721457811
hsa-miR-627,NCI-H345,3.5928591032346
hsa-miR-3605-5p,NCI-H345,4.13740460279571
hsa-miR-562,NCI-H345,3.35354233471257
hsa-miR-1323,NCI-H345,3.97769049758835
hsa-miR-938,NCI-H345,4.4119287958387
hsa-miR-515-3p,NCI-H345,2.70773042183813
hsa-let-7c,NCI-H345,7.26751482528108
hsa-miR-195-5p,NCI-H345,4.4119287958387
hsa-miR-140-5p,NCI-H345,5.61329794553976
hsa-miR-302b-3p,NCI-H345,2.70773042183813
hsa-miR-335-5p,NCI-H345,6.54249824382997
hsa-miR-590-5p,NCI-H345,7.06383020937639
hsa-miR-1245b-5p,NCI-H345,3.06647525593972
hsa-miR-337-5p,NCI-H345,3.06647525593972
hsa-miR-27b-3p,NCI-H345,10.3374675503269
hsa-miR-302d-3p,NCI-H345,5.86229320817024
hsa-miR-1238,NCI-H345,3.97769049758835
hsa-miR-449c-5p,NCI-H345,3.5928591032346
hsa-miR-29c-3p,NCI-H345,7.28468134310056
hsa-miR-95,NCI-H345,10.0865327507315
hsa-miR-1226-3p,NCI-H345,4.13740460279571
hsa-miR-485-5p,NCI-H345,4.4119287958387
hsa-miR-892b,NCI-H345,3.35354233471257
hsa-miR-524-3p,NCI-H345,3.79806840990896
hsa-miR-581,NCI-H345,2.22916358058161
hsa-miR-574-5p,NCI-H345,4.64247254271628
hsa-miR-770-5p,NCI-H345,4.64247254271628
hsa-miR-3190-5p,NCI-H345,3.79806840990896
hsa-miR-2277-3p,NCI-H345,3.5928591032346
hsa-miR-563,NCI-H345,3.06647525593972
hsa-miR-15a-5p,NCI-H345,11.8778182920951
hsa-miR-302f,NCI-H345,4.74525589449813
hsa-miR-197-3p,NCI-H345,8.94670415697263
hsa-miR-28-3p,NCI-H345,4.53180091059196
hsa-miR-1205,NCI-H345,3.5928591032346
hsa-miR-338-5p,NCI-H345,3.35354233471257
hsa-miR-4458,NCI-H345,3.97769049758835
hsa-miR-142-5p,NCI-H345,4.8412010324587
hsa-miR-544a,NCI-H345,1.50807889624291
hsa-miR-548k,NCI-H345,4.13740460279571
hsa-miR-450a-5p,NCI-H345,9.24301637121225
hsa-miR-516a-3p,NCI-H345,4.2811866241537
hsa-miR-339-3p,NCI-H345,4.13740460279571
hsa-miR-1257,NCI-H345,3.79806840990896
hsa-miR-412,NCI-H345,3.5928591032346
hsa-miR-622,NCI-H345,3.35354233471257
hsa-miR-218-5p,NCI-H345,8.43415296840219
hsa-miR-192-5p,NCI-H345,5.31217568428668
hsa-miR-646,NCI-H345,3.5928591032346
hsa-miR-129-2-3p,NCI-H345,3.35354233471257
hsa-miR-1288,NCI-H345,3.79806840990896
hsa-miR-3175,NCI-H345,1.50807889624291
hsa-miR-1286,NCI-H345,3.5928591032346
hsa-miR-132-3p,NCI-H345,8.75678521726061
hsa-miR-100-5p,NCI-H345,10.615320475821
hsa-miR-889,NCI-H345,4.13740460279571
hsa-miR-802,NCI-H345,3.06647525593972
hsa-miR-141-3p,NCI-H345,11.0723404454972
hsa-miR-582-3p,NCI-H345,3.5928591032346
hsa-miR-1,NCI-H345,3.35354233471257
hsa-miR-762,NCI-H345,3.35354233471257
hsa-miR-153,NCI-H345,4.64247254271628
hsa-miR-922,NCI-H345,2.22916358058161
hsa-miR-526a+hsa-miR-520c-5p+hsa-miR-518d-5p,NCI-H345,1.50807889624291
hsa-miR-601,NCI-H345,3.5928591032346
hsa-miR-2052,NCI-H345,2.70773042183813
hsa-miR-1251,NCI-H345,3.06647525593972
hsa-miR-618,NCI-H345,6.03454286246813
hsa-let-7f-5p,NCI-H345,9.2474009033964
hsa-miR-198,NCI-H345,3.79806840990896
hsa-miR-144-3p,NCI-H345,6.65238265723858
hsa-miR-1258,NCI-H345,2.22916358058161
hsa-miR-378b,NCI-H345,3.5928591032346
hsa-miR-410,NCI-H345,4.2811866241537
hsa-miR-369-5p,NCI-H345,3.35354233471257
hsa-miR-34c-3p,NCI-H345,5.61329794553976
hsa-miR-492,NCI-H345,4.2811866241537
hsa-miR-1179,NCI-H345,3.35354233471257
hsa-miR-215,NCI-H345,3.35354233471257
hsa-miR-155-5p,NCI-H345,5.01583990521043
hsa-miR-766-3p,NCI-H345,4.4119287958387
hsa-miR-671-5p,NCI-H345,4.4119287958387
hsa-miR-499a-3p,NCI-H345,3.06647525593972
hsa-miR-486-3p,NCI-H345,6.48424928500681
hsa-miR-659-3p,NCI-H345,3.79806840990896
hsa-miR-503,NCI-H345,7.84357240756783
hsa-miR-3136-5p,NCI-H345,3.5928591032346
hsa-miR-1273d,NCI-H345,4.53180091059196
hsa-miR-127-5p,NCI-H345,3.5928591032346
hsa-miR-145-5p,NCI-H345,4.4119287958387
hsa-let-7g-5p,NCI-H345,12.3335412462849
hsa-miR-758,NCI-H345,3.97769049758835
hsa-miR-548am-3p,NCI-H345,4.13740460279571
hsa-miR-320a,NCI-H345,3.35354233471257
hsa-miR-7-5p,NCI-H345,7.43062703402556
hsa-miR-1825,NCI-H345,4.53180091059196
hsa-miR-542-3p,NCI-H345,5.61329794553976
hsa-miR-32-5p,NCI-H345,10.2440211495002
hsa-miR-485-3p,NCI-H345,3.97769049758835
hsa-miR-554,NCI-H345,3.79806840990896
hsa-miR-502-5p,NCI-H345,4.2811866241537
hsa-miR-493-3p,NCI-H345,3.79806840990896
hsa-miR-625-5p,NCI-H345,4.64247254271628
hsa-miR-369-3p,NCI-H345,3.06647525593972
hsa-miR-367-3p,NCI-H345,3.35354233471257
hsa-miR-580,NCI-H345,3.79806840990896
hsa-miR-1183,NCI-H345,4.53180091059196
hsa-miR-378a-3p+hsa-miR-378i,NCI-H345,4.4119287958387
hsa-miR-518b,NCI-H345,4.13740460279571
hsa-miR-578,NCI-H345,3.79806840990896
hsa-miR-635,NCI-H345,2.70773042183813
hsa-miR-135b-5p,NCI-H345,6.07457336217276
hsa-miR-3187-3p,NCI-H345,2.70773042183813
hsa-miR-557,NCI-H345,3.35354233471257
hsa-miR-579,NCI-H345,5.55789279916765
hsa-miR-890,NCI-H345,3.35354233471257
hsa-miR-515-5p,NCI-H345,3.97769049758835
hsa-miR-576-3p,NCI-H345,3.5928591032346
hsa-miR-513a-3p,NCI-H345,3.97769049758835
hsa-miR-767-5p,NCI-H345,4.74525589449813
hsa-miR-33a-5p,NCI-H345,8.0683752483288
hsa-miR-487b,NCI-H345,3.97769049758835
hsa-miR-934,NCI-H345,3.35354233471257
hsa-miR-532-5p,NCI-H345,7.54901718223533
hsa-miR-1908,NCI-H345,5.37763838924382
hsa-miR-614,NCI-H345,3.79806840990896
hsa-miR-653,NCI-H345,3.97769049758835
hsa-miR-1200,NCI-H345,2.70773042183813
hsa-miR-520c-3p,NCI-H345,3.5928591032346
hsa-miR-3182,NCI-H345,3.35354233471257
hsa-miR-337-3p,NCI-H345,4.74525589449813
hsa-miR-302c-3p,NCI-H345,2.70773042183813
hsa-miR-409-5p,NCI-H345,3.79806840990896
hsa-miR-550a-5p,NCI-H345,3.97769049758835
hsa-let-7d-5p,NCI-H345,9.28200556030683
hsa-miR-216a,NCI-H345,9.83594558954642
hsa-miR-1245b-3p,NCI-H345,3.5928591032346
hsa-miR-548a-5p,NCI-H345,3.35354233471257
hsa-miR-504,NCI-H345,5.31217568428668
hsa-miR-888-5p,NCI-H345,4.74525589449813
hsa-miR-631,NCI-H345,5.71810649895516
hsa-miR-1272,NCI-H345,3.97769049758835
hsa-miR-606,NCI-H345,2.22916358058161
hsa-miR-598,NCI-H345,5.71810649895516
hsa-miR-1267,NCI-H345,3.79806840990896
hsa-miR-1284,NCI-H345,3.79806840990896
hsa-miR-548d-3p,NCI-H345,3.97769049758835
hsa-miR-4431,NCI-H345,3.79806840990896
hsa-miR-885-5p,NCI-H345,4.64247254271628
hsa-miR-142-3p,NCI-H345,4.2811866241537
hsa-let-7e-5p,NCI-H345,4.8412010324587
hsa-miR-1290,NCI-H345,3.06647525593972
hsa-miR-216b,NCI-H345,12.3294112073198
hsa-miR-548an,NCI-H345,4.74525589449813
hsa-miR-196a-5p,NCI-H345,4.53180091059196
hsa-miR-494,NCI-H345,3.5928591032346
hsa-miR-1233,NCI-H345,4.2811866241537
hsa-miR-487a,NCI-H345,3.79806840990896
hsa-miR-512-3p,NCI-H345,4.2811866241537
hsa-miR-586,NCI-H345,3.79806840990896
hsa-miR-654-3p,NCI-H345,3.35354233471257
hsa-miR-450b-3p,NCI-H345,2.70773042183813
hsa-miR-1305,NCI-H345,3.79806840990896
hsa-miR-634,NCI-H345,4.13740460279571
hsa-miR-541-3p,NCI-H345,3.5928591032346
hsa-miR-1246,NCI-H345,5.99336985889011
hsa-miR-1248,NCI-H345,2.22916358058161
hsa-miR-518a-3p,NCI-H345,3.97769049758835
hsa-miR-1324,NCI-H345,3.79806840990896
hsa-miR-1185-5p,NCI-H345,4.13740460279571
hsa-miR-936,NCI-H345,4.2811866241537
hsa-miR-587,NCI-H345,4.74525589449813
hsa-miR-217,NCI-H345,9.16172701366346
hsa-miR-154-5p,NCI-H345,3.97769049758835
hsa-miR-338-3p,NCI-H345,5.50027460539662
hsa-miR-370,NCI-H345,3.5928591032346
hsa-miR-19a-3p,NCI-H345,10.6471937030252
hsa-miR-106b-5p,NCI-H345,11.0931953456062
hsa-miR-512-5p,NCI-H345,3.06647525593972
hsa-miR-942,NCI-H345,3.79806840990896
hsa-miR-767-3p,NCI-H345,4.4119287958387
hsa-miR-519c-3p,NCI-H345,4.13740460279571
hsa-miR-576-5p,NCI-H345,1.50807889624291
hsa-miR-450b-5p,NCI-H345,5.86229320817024
hsa-miR-1255b-5p,NCI-H345,2.22916358058161
hsa-miR-638,NCI-H345,3.97769049758835
hsa-miR-3141,NCI-H345,3.97769049758835
hsa-miR-568,NCI-H345,3.79806840990896
hsa-miR-139-3p,NCI-H345,3.5928591032346
hsa-miR-1827,NCI-H345,4.93116137111875
hsa-miR-3168,NCI-H345,3.06647525593972
hsa-miR-761,NCI-H345,3.97769049758835
hsa-miR-196b-5p,NCI-H345,6.91743382715055
hsa-miR-302e,NCI-H345,4.2811866241537
hsa-miR-548d-5p,NCI-H345,3.97769049758835
hsa-miR-548ak,NCI-H345,2.22916358058161
hsa-miR-411-5p,NCI-H345,4.2811866241537
hsa-miR-1293,NCI-H345,2.70773042183813
hsa-miR-548j,NCI-H345,3.35354233471257
hsa-miR-508-3p,NCI-H345,3.35354233471257
hsa-miR-513b,NCI-H345,3.06647525593972
hsa-miR-1229,NCI-H345,3.35354233471257
hsa-miR-371b-5p,NCI-H345,3.79806840990896
hsa-miR-671-3p,NCI-H345,3.06647525593972
hsa-miR-30b-5p,NCI-H345,9.77651104176533
hsa-miR-521,NCI-H345,3.79806840990896
hsa-miR-943,NCI-H345,2.70773042183813
hsa-miR-548h-5p,NCI-H345,2.70773042183813
hsa-miR-4435,NCI-H345,0
hsa-miR-1303,NCI-H345,1.50807889624291
hsa-miR-600,NCI-H345,2.22916358058161
hsa-miR-1280,NCI-H345,4.13740460279571
hsa-miR-1271-5p,NCI-H345,4.64247254271628
hsa-miR-657,NCI-H345,2.70773042183813
hsa-miR-544b,NCI-H345,1.50807889624291
hsa-miR-181c-5p,NCI-H345,5.61329794553976
hsa-miR-199b-5p,NCI-H345,2.70773042183813
hsa-miR-146b-5p,NCI-H345,3.5928591032346
hsa-miR-320b,NCI-H345,3.06647525593972
hsa-miR-340-5p,NCI-H345,9.50711729240991
hsa-miR-548aj-3p,NCI-H345,2.70773042183813
hsa-miR-508-5p,NCI-H345,2.70773042183813
hsa-miR-1273e,NCI-H345,3.06647525593972
hsa-miR-1254,NCI-H345,3.79806840990896
hsa-miR-548w,NCI-H345,0
hsa-miR-3928,NCI-H345,2.70773042183813
hsa-miR-718,NCI-H345,2.70773042183813
hsa-miR-3178,NCI-H345,3.06647525593972
hsa-miR-591,NCI-H345,1.50807889624291
hsa-miR-1250,NCI-H345,2.22916358058161
hsa-miR-182-5p,NCI-H345,9.11450526150923
hsa-miR-633,NCI-H345,2.70773042183813
hsa-miR-219-2-3p,NCI-H345,3.97769049758835
hsa-miR-320c,NCI-H345,3.5928591032346
hsa-miR-1197,NCI-H345,3.97769049758835
hsa-miR-4516,NCI-H345,3.35354233471257
hsa-miR-4508,NCI-H345,1.50807889624291
hsa-miR-200b-3p,NCI-H345,10.7104911837401
hsa-miR-221-3p,NCI-H345,8.45704825724773
hsa-miR-184,NCI-H345,2.70773042183813
hsa-miR-525-3p,NCI-H345,3.79806840990896
hsa-miR-599,NCI-H345,3.06647525593972
hsa-miR-1277-3p,NCI-H345,4.74525589449813
hsa-miR-421,NCI-H345,7.57715663437488
hsa-miR-34a-5p,NCI-H345,3.35354233471257
hsa-miR-96-5p,NCI-H345,9.68896139513051
hsa-miR-556-3p,NCI-H345,2.22916358058161
hsa-miR-23c,NCI-H345,3.97769049758835
hsa-miR-548ab,NCI-H345,1.50807889624291
hsa-miR-520d-3p,NCI-H345,2.70773042183813
hsa-miR-1273g-5p,NCI-H345,3.5928591032346
hsa-miR-1255a,NCI-H345,2.70773042183813
hsa-miR-526b-5p,NCI-H345,2.70773042183813
hsa-miR-643,NCI-H345,3.5928591032346
hsa-miR-589-5p,NCI-H345,3.35354233471257
hsa-miR-2278,NCI-H345,3.5928591032346
hsa-miR-1266,NCI-H345,3.06647525593972
hsa-miR-516a-5p,NCI-H345,2.22916358058161
hsa-miR-933,NCI-H345,2.70773042183813
hsa-miR-524-5p,NCI-H345,3.35354233471257
hsa-miR-582-5p,NCI-H345,3.97769049758835
hsa-miR-101-3p,NCI-H345,3.79806840990896
hsa-miR-566,NCI-H345,3.97769049758835
hsa-miR-660-5p,NCI-H345,9.55742278105527
hsa-miR-181a-5p,NCI-H345,9.34882010784412
hsa-miR-542-5p,NCI-H345,3.35354233471257
hsa-miR-219-1-3p,NCI-H345,2.70773042183813
hsa-miR-19b-3p,NCI-H345,11.4110883370194
hsa-miR-199a-3p+hsa-miR-199b-3p,NCI-H345,3.97769049758835
hsa-miR-3184-5p,NCI-H345,3.97769049758835
hsa-miR-1302,NCI-H345,3.79806840990896
hsa-miR-548o-3p,NCI-H345,2.70773042183813
hsa-miR-874,NCI-H345,3.06647525593972
hsa-miR-342-3p,NCI-H345,10.5635151913519
hsa-miR-219-5p,NCI-H345,3.5928591032346
hsa-miR-378d,NCI-H345,2.22916358058161
hsa-miR-548g-3p,NCI-H345,3.35354233471257
hsa-miR-28-5p,NCI-H345,5.09582260651668
hsa-miR-34c-5p,NCI-H345,7.98681205631739
hsa-miR-451a,NCI-H345,3.06647525593972
hsa-miR-520e,NCI-H345,3.06647525593972
hsa-miR-593-3p,NCI-H345,3.5928591032346
hsa-miR-877-5p,NCI-H345,3.35354233471257
hsa-miR-665,NCI-H345,3.06647525593972
hsa-miR-4425,NCI-H345,3.79806840990896
hsa-miR-1289,NCI-H345,2.70773042183813
hsa-miR-1973,NCI-H345,4.4119287958387
hsa-miR-556-5p,NCI-H345,4.74525589449813
hsa-miR-518c-3p,NCI-H345,3.5928591032346
hsa-miR-548ac,NCI-H345,3.35354233471257
hsa-miR-148b-3p,NCI-H345,9.93440517602651
hsa-miR-181b-5p+hsa-miR-181d,NCI-H345,6.54249824382997
hsa-miR-339-5p,NCI-H345,2.70773042183813
hsa-miR-371b-3p,NCI-H345,2.22916358058161
hsa-miR-20a-5p+hsa-miR-20b-5p,NCI-H345,10.643871594635
hsa-miR-4284,NCI-H345,4.74525589449813
hsa-miR-146a-5p,NCI-H345,4.4119287958387
hsa-miR-29a-3p,NCI-H345,6.32742412024205
hsa-miR-550b-3p,NCI-H345,3.5928591032346
hsa-miR-342-5p,NCI-H345,3.06647525593972
hsa-miR-452-5p,NCI-H345,3.35354233471257
hsa-miR-548b-5p,NCI-H345,3.5928591032346
hsa-miR-506-3p,NCI-H345,3.06647525593972
hsa-miR-1263,NCI-H345,2.22916358058161
hsa-miR-361-5p,NCI-H345,9.27772509909278
hsa-miR-1181,NCI-H345,3.79806840990896
hsa-miR-323b-3p,NCI-H345,2.22916358058161
hsa-miR-423-3p,NCI-H345,6.72963013289969
hsa-miR-548ae,NCI-H345,2.22916358058161
hsa-let-7i-5p,NCI-H345,10.7877796049155
hsa-miR-202-3p,NCI-H345,3.97769049758835
hsa-miR-224-5p,NCI-H345,3.5928591032346
hsa-miR-1206,NCI-H345,7.06383020937639
hsa-miR-516b-5p,NCI-H345,2.70773042183813
hsa-miR-507,NCI-H345,3.35354233471257
hsa-miR-519e-3p,NCI-H345,3.5928591032346
hsa-miR-4531,NCI-H345,3.06647525593972
hsa-miR-720,NCI-H345,10.0568640303247
hsa-miR-2116-5p,NCI-H345,3.5928591032346
hsa-miR-496,NCI-H345,3.35354233471257
hsa-miR-1256,NCI-H345,1.50807889624291
hsa-miR-3151,NCI-H345,7.90035988515251
hsa-miR-199a-5p,NCI-H345,3.5928591032346
hsa-miR-146b-3p,NCI-H345,3.06647525593972
hsa-miR-1269b,NCI-H345,3.97769049758835
hsa-miR-648,NCI-H345,3.5928591032346
hsa-miR-4286,NCI-H345,4.8412010324587
hsa-miR-200a-3p,NCI-H345,10.5261118405788
hsa-miR-345-5p,NCI-H345,7.50575134892778
hsa-miR-320d,NCI-H345,3.35354233471257
hsa-miR-650,NCI-H345,3.35354233471257
hsa-miR-514b-5p,NCI-H345,4.93116137111875
hsa-miR-765,NCI-H345,3.5928591032346
hsa-miR-488-3p,NCI-H345,3.97769049758835
hsa-miR-513a-5p,NCI-H345,3.5928591032346
hsa-miR-505-3p,NCI-H345,3.97769049758835
hsa-miR-378c,NCI-H345,3.06647525593972
hsa-miR-875-3p,NCI-H345,3.79806840990896
hsa-miR-33b-5p,NCI-H345,2.22916358058161
hsa-miR-126-3p,NCI-H345,7.43062703402556
hsa-miR-3127-5p,NCI-H345,4.4119287958387
hsa-miR-548v,NCI-H345,3.5928591032346
hsa-miR-769-5p,NCI-H345,6.48424928500681
hsa-miR-522-3p,NCI-H345,2.70773042183813
hsa-miR-1304-5p,NCI-H345,2.22916358058161
hsa-miR-571,NCI-H345,2.22916358058161
hsa-miR-708-5p,NCI-H345,5.37763838924382
hsa-miR-3180-5p,NCI-H345,3.35354233471257
hsa-miR-320e,NCI-H345,4.4119287958387
hsa-miR-346,NCI-H345,3.97769049758835
hsa-miR-223-3p,NCI-H345,3.97769049758835
hsa-miR-378e,NCI-H345,6.11352305615975
hsa-miR-30c-5p,NCI-H345,6.15144877591417
hsa-miR-147b,NCI-H345,4.74525589449813
hsa-miR-185-5p,NCI-H345,6.51366772040654
hsa-miR-200c-3p,NCI-H345,13.2883671291405
hsa-miR-107,NCI-H345,9.68896139513051
hsa-miR-1538,NCI-H345,4.64247254271628
hsa-miR-548b-3p,NCI-H345,5.99336985889011
